     -29.1606860682728701      -44.9819495711852184       28.4166926386523713
     -29.1570402987311752      -44.9745138002436065       28.4276023996713043
     -29.1533912620747344      -44.9652936467033442       28.4413265654670404
     -29.1502426919500799      -44.9540541081610172       28.4583488616177611
     -29.1484035278089557      -44.9411407673862371       28.4783054707399295
     -29.1486504856890321      -44.9268497297985476       28.5009033271473768
     -29.1517526831461389      -44.9114771214184856       28.5258480732366557
     -29.1584862073833833      -44.8953497538213426       28.5527996789995768
     -29.1696449214902209      -44.8788487744512281       28.5813385225746437
     -29.1860512810475292      -44.8624333923634424       28.6109316348406786
     -29.2085701650450176      -44.8466703385045093       28.6408909201573358
     -29.2381296423723569      -44.8322764629005874       28.6703126702564290
     -29.2757557759092322      -44.8201878874392250       28.6979790168906383
     -29.3226370767501834      -44.8116852173162670       28.7221787565321769
     -29.3785409074341608      -44.8053937336020240       28.7450150621714755
     -29.4423085630099095      -44.7982164126743498       28.7710485456264955
     -29.5143643939506077      -44.7900943550015214       28.8004632385045625
     -29.5951150632840445      -44.7809775341237852       28.8334239107833383
     -29.6849448603061568      -44.7708178388134641       28.8700857495147574
     -29.7842148327839702      -44.7595692246188221       28.9105938509433358
     -29.8932620026535751      -44.7471878985196199       28.9550826992616415
     -30.0123986679963650      -44.7336325436854807       29.0036756252538908
     -30.1419117938434553      -44.7188645905645004       29.0564842393671690
     -30.2820624941841672      -44.7028485394613782       29.1136078355133350
     -30.4330856072093923      -44.6855523385372067       29.1751327638414502
     -30.5951893651812661      -44.6669478198674526       29.2411317726483020
     -30.7685551593893898      -44.6470111948567592       29.3116633214540094
     -30.9533373995057879      -44.6257236089158553       29.3867708690793492
     -31.1496634653408044      -44.6030717538457111       29.4664821423305376
     -31.3576337303719690      -44.5790485346409611       29.5508083889553816
     -31.5773215854048281      -44.5536537748654169       29.6397436252637085
     -31.8087735507390761      -44.5268949342384701       29.7332639404568191
     -32.0520094877441579      -44.4987878410850044       29.8313268567020522
     -32.3070228618013786      -44.4693574352592975       29.9338707402468174
     -32.5737810455617520      -44.4386385087321045       30.0408142789100445
     -32.8522256555444798      -44.4066764043042568       30.1520560253138967
     -33.1422731034759508      -44.3735261841151143       30.2674730174131312
     -33.4438151303325952      -44.3392519565477983       30.3869196277277034
     -33.7567189464954254      -44.3039291344062960       30.5102285804054603
     -34.0808275612713913      -44.2676450431643218       30.6372110628602599
     -34.4159601102047858      -44.2304992571534754       30.7676568828670973
     -34.7619121477297668      -44.1926038227810309       30.9013348042828255
     -35.1184558970620770      -44.1540833510873298       31.0379930731185532
     -35.4853404508892467      -44.1150749624559921       31.1773601435452257
     -35.8622919184087863      -44.0757280672014815       31.3191456110074178
     -36.2490135175386570      -44.0362039670720051       31.4630413572610657
     -36.6451857463000508      -43.9966752684341387       31.6087229341591289
     -37.0504669560548692      -43.9573251708393755       31.7558511546903546
     -37.4644937825044124      -43.9183467010104991       31.9040736575536279
     -37.8868814233241622      -43.8799418202012390       32.0530265335781550
     -38.3172239139578039      -43.8423203793427660       32.2023360728570509
     -38.7550944111536495      -43.8056989218829074       32.3516206242846280
     -39.2000454916501226      -43.7702993366298685       32.5004925570743808
     -39.6516094746054506      -43.7363473651817429       32.6485603130283550
     -40.1092987774843976      -43.7040709709395330       32.7954305376150614
     -40.5726063161338217      -43.6736985792369197       32.9407102772786473
     -41.0410059606657640      -43.6454572007418875       33.0840092298276645
     -41.5139530594856367      -43.6195704529558270       33.2249420342193105
     -41.9908850443190786      -43.5962564973093407       33.3631305855428906
     -42.4712221293627579      -43.5757259119840867       33.4982063604907196
     -42.9543681176761893      -43.5581795231157258       33.6298127380711804
     -43.4397110220412941      -43.5438062060409905       33.7576072482518228
     -43.9266206087556554      -43.5327803505483502       33.8812635801002813
     -44.4144440280840556      -43.5252602538383755       34.0004762108941918
     -44.9025052014347708      -43.5213853057497033       34.1149654866542491
     -45.3901081179564088      -43.5212693338944447       34.2244795663721959
     -45.8765384258258706      -43.5249966987748991       34.3287981254978902
     -46.3610651735322179      -43.5326189516552162       34.4277360072766783
     -46.8429428942107364      -43.5441518620491266       34.5211465513306806
     -47.3214139773346645      -43.5595728774880229       34.6089245425782792
     -47.7957112350701010      -43.5788190601694225       34.6910087340815707
     -48.2650605204871610      -43.6017855188550882       34.7673839134208720
     -48.7286831812691048      -43.6283243166643615       34.8380825057744516
     -49.1858015135106612      -43.6582774495518180       34.9031444113370384
